time,open,high,low,close,Volume
1601856000,10671.41,11496.96,10527.8125,11375.2725,
1602460800,11375.1175,11730.81,11192.65,11513.1325,
1603065600,11513.85,13358.06,11416.7925,13042.115,
1603670400,13042.86,14095.095,12785.0975,13768.1925,
1604275200,13768.7125,15971.91,13219.33,15484.175,
1604880000,15483.03,16490.5875,14821.125,15969.7475,
1605484800,15970.3225,18978.125,15880.955,18442.9925,
1606089600,18440.27,19499.825,16210.5675,18197.3175,
1606694400,18201.185,19919.2775,18106.75,19382.2675,
1607299200,19379.3375,19432.1425,17575.405,19164.8025,
1607904000,19160.14,24298.685,18995.4025,23478.995,
1608508800,23477.04,28377.5525,21894.5975,26259.1225,
1609113600,26244.505,34789.0725,25840.645,33096.3175,
1609718400,33087.9125,41993.5625,27741.085,38173.345,
1610323200,38170.4125,40117.0575,30265.99,35822.635,
1610928000,35821.3125,37862.615,28966.5475,32291.01,
1611532800,32293.7375,38619.21,29196.99,33138.715,
1612137600,33128.5375,41002.87,32329.08,38868.57,
1612742400,38877.0325,49702.79,38060.94,48660.45,
1613347200,48652.725,58372.285,45805.93,57492.04,
1613952000,57489.645,57576.72,43022.665,45238.64,
1614556800,45247.535,52664.005,45046.505,50977.285,
1615161600,50978.235,61768.795,49336.99,58997.37,
1615766400,58976.94,60583.1975,53236.9875,57378.6275,
1616371200,57389.9675,58433.005,50375.5025,55786.5525,
1616976000,55787.1175,60070.765,54900.515,58210.9525,
1617580800,58211.5525,61207.0475,55438.965,59975.28,
1618185600,59980.3525,64898.555,51597.7125,56271.87,
1618790400,56257.9175,57612.065,47020.9125,49123.22,
1619395200,49123.6625,58538.5575,48817.06,56625.7675,
1620000000,56617.0825,59546.02,52946.1525,58303.4025,
1620604800,58324.56,59594.7475,43796.375,46456.4725,
1621209600,46453.9,46644.6125,29876.05,34730.7875,
1621814400,34737.5725,40889.7,33409.8625,35676.71,
1622419200,35670.66,39484.6825,34196.4875,35803.195,
1623024000,35802.6825,39394.805,31011.84,39026.525,
1623628800,39026.76,41335.225,33351.2325,35592.295,
1624233600,35593.3025,35749.11,28804.4,34690.9775,
1624838400,34706.3675,36650.9475,32711.0625,35293.315,
1625443200,35283.9775,35287.76,32106.4,34251.9575,
1626048000,34265.07,34670.7275,31028.84,31784.15,
1626652800,31789.0925,35446.245,29293.86,35428.2675,
1627257600,35430.06,42604.7975,35263.77,39867.6725,
1627862400,39872.8,45363.41,37316.515,43842.615,
1628467200,43835.855,48178.0075,42820.3725,47022.2825,
1629072000,47021.725,49814.37,43960.1375,49288.8975,
1629676800,49291.6275,50518.98,46299.31,48800.0725,
1630281600,48794.5675,51898.5725,46536.1875,51791.6375,
1630886400,51791.6625,52935.0525,42613.7525,46038.8925,
1631491200,46040.8925,48817.1475,43415.665,47249.3475,
1632096000,47252.6175,47335.07,39585.5525,43194.81,
1632700800,43171.7475,49252.37,40759.845,48235.595,
